Outcome 4 Result 4a Measures of Association Table
" "
Generated by TriNetX
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,CX3 V12,12028,2199,0.18282341203857666
2,Unnamed,12028,1909,0.1587130029930163
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
0.02411040904556036,0.014604517103857077,0.03361630098726365,4.968723253474415,6.739517520259974e-7
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
1.1519119958093242,1.0893281982603211,1.2180913412583172
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
1.185898614873797,1.1087096307344642,1.2684615392291225
