Outcome 3 Result 3a Measures of Association Table
" "
Generated by TriNetX
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,CX2 V13,25807,689,0.026698182663618397
2,CX1 V13,25807,757,0.02933312667105824
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
-0.002634944007439844,-0.005482147379929959,0.00021225936505027063,-1.8138239458069756,0.06970483466814041
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
0.9101717305151915,0.8221190672345265,1.0076552315173302
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
0.9077076936621367,0.8174978053965035,1.0078721333494107
