Outcome 8 Result 8a Measures of Association Table
" "
Generated by TriNetX
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,CX2 V13,25807,60,0.0023249505947998605
2,CX1 V13,25807,89,0.003448676715619793
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
-0.0011237261208199324,-0.002049404451028841,-0.00019804779061102394,-2.3792092183691156,0.01734982551012733
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
0.6741573033707865,0.48615063831249833,0.9348708689672133
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
0.6733979697863784,0.4851610494910961,0.934668655260089
