Outcome 1 Result 1a Measures of Association Table
" "
Generated by TriNetX
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,CX1 V14,48652,1170,0.02404834333634794
2,Unnamed,48652,738,0.015168955027542548
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
0.008879388308805391,0.007137896104627869,0.010620880512982912,9.988374702388894,1.7136842294587953e-23
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
1.5853658536585364,1.4470707553791116,1.7368776755411588
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
1.5997898048143533,1.457710844030771,1.7557168008101347
