Outcome 7 Result 7a Measures of Association Table
" "
Generated by TriNetX
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,CX1 V14,48652,83,0.0017059935871084437
2,Unnamed,48652,44,0.0009043821425635123
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
0.0008016114445449314,0.00034793433513583656,0.0012552885539540261,3.462951025430699,0.0005342856337438949
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
1.8863636363636365,1.3091299056339072,2.7181166309633786
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
1.8878783511368082,1.309614781954991,2.7214755955721373
