Outcome 2 Result 2a Measures of Association Graph
" "
Generated by TriNetX
" "
Notes
151 patients in Cohort 1 and 117 patients in Cohort 2 were excluded from results because they had the outcome prior to the time window.
" "
" "
Graph Data Table
Cohort,CohortName,Risk
1,CX1 V12,0.009277101253501261
2,Unnamed,0.004905075859877671
