Outcome 6 Result 6a Measures of Association Graph
" "
Generated by TriNetX
" "
Notes
5918 patients in Cohort 1 and 4686 patients in Cohort 2 were excluded from results because they had the outcome prior to the time window.
" "
" "
Graph Data Table
Cohort,CohortName,Risk
1,CX1 V12,0.06195277681196068
2,Unnamed,0.0621678125292533
