Outcome 3 Result 3a Measures of Association Table
" "
Generated by TriNetX
" "
Notes
123 patients in Cohort 1 and 72 patients in Cohort 2 were excluded from results because they had the outcome prior to the time window.
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,CX2 V10,26905,97,0.00360527782939974
2,CTL Final,26956,59,0.0021887520403620717
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
0.0014165257890376682,0.0005086909546346472,0.002324360623440689,3.0586955709824952,0.0022230292564640215
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
1.6471842232084641,1.1923306503495126,2.2755565869178453
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
1.6495259446964985,1.1929719635281089,2.2808045162938697
