Follow-Up Time Metrics Before Matching Results Table
" "
Generated by TriNetX
" "
" "
Cohort,Cohort Name,Mean Follow-up (Days),Standard Deviation,Median Follow-up (Days),Interquartile Range
1,Unnamed,1824.8528,1.559035,1825,0
2,Unnamed,1824.9084,1.2462131,1825,0
