Follow-Up Time Metrics After Matching Results Table
" "
Generated by TriNetX
" "
" "
After Matching Follow-up Time Results
Cohort,Cohort Name,Mean Follow-up (Days),Standard Deviation,Median Follow-up (Days),Interquartile Range
1,Unnamed,1824.8547,1.5454483,1825,0
2,Unnamed,1824.8917,1.3603079,1825,0
