Outcome 8 Result 8a Measures of Association Table
" "
Generated by TriNetX
" "
Notes
70 patients in Cohort 1 and 60 patients in Cohort 2 were excluded from results because they had the outcome prior to the time window.
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,CX1 V10,109991,331,0.0030093371275831658
2,CTL Final,109991,184,0.001672864143429917
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
0.0013364729841532487,0.0009325932551963691,0.0017403527131101284,6.485189632775033,8.862025038153538e-11
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
1.7989130434782608,1.5025181734978714,2.1537763702801587
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
1.8013244990444774,1.5039486300356593,2.1575005196692807
