Outcome 2 Result 2a Measures of Association Table
" "
Generated by TriNetX
" "
Notes
342 patients in Cohort 1 and 200 patients in Cohort 2 were excluded from results because they had the outcome prior to the time window.
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,CX1 V10,109649,1155,0.010533611797645214
2,CTL Final,109791,641,0.005838365621954441
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
0.004695246175690773,0.003941419527971508,0.005449072823410037,12.206058785718058,2.885305907909564e-34
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
1.8042055739083707,1.6387729495941217,1.9863384697240973
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
1.8127669453930997,1.6453504399924692,1.9972182937057894
