Outcome 5 Result 5a Measures of Association Graph
" "
Generated by TriNetX
" "
Notes
2805 patients in Cohort 1 and 1920 patients in Cohort 2 were excluded from results because they had the outcome prior to the time window.
" "
" "
Graph Data Table
Cohort,CohortName,Risk
1,CX2 V12,0.04183970502619833
2,Unnamed,0.034071294559099435
