Outcome 8 Result 8a Measures of Association Table
" "
Generated by TriNetX
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,CX3 V13,11038,33,0.002989672042036601
2,CX2 V13,11038,29,0.0026272875520927702
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
0.0003623844899438306,-0.0010338175531149458,0.001758586533002607,0.5087153686893252,0.6109517482622058
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
1.1379310344827587,0.6914461666948548,1.8727228548082382
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
1.1383446395838883,0.6907317048871799,1.8760229323497255
