Outcome 5 Result 5a Measures of Association Table
" "
Generated by TriNetX
" "
Notes
1497 patients in Cohort 1 and 1261 patients in Cohort 2 were excluded from results because they had the outcome prior to the time window.
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,CX3 V13,9541,1837,0.19253746986689027
2,CX2 V13,9777,1861,0.19034468650915415
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
0.002192783357736122,-0.008904603049022238,0.013290169764494483,0.38730454606932463,0.6985307603945939
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
1.0115200660336303,0.95455428562162,1.0718854437098613
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
1.0142669976670389,0.9440994574492434,1.0896495432122584
