Outcome 4 Result 4a Measures of Association Table
" "
Generated by TriNetX
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,CX2 V12,28570,4643,0.16251312565628281
2,Unnamed,28570,3788,0.13258662933146656
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
0.029926496324816254,0.024115735812808504,0.035737256836824,10.085375703496815,6.411941955646922e-24
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
1.22571277719113,1.1780567432827729,1.2752966448654106
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
1.2695120175680434,1.2118981108323135,1.3298649022918436
