Outcome 7 Result 7a Measures of Association Table
" "
Generated by TriNetX
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,CX2 V12,28570,83,0.002905145257262863
2,Unnamed,28570,92,0.0032201610080504024
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
-0.00031501575078753943,-0.0012211593431544331,0.0005911278415793542,-0.6813802672524504,0.49563090555451383
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
0.9021739130434783,0.670848967135166,1.2132652940526767
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
0.9018888860059736,0.6700285434778132,1.2139834498379554
