Outcome 4 Result 4b Kaplan-Meier Table
" "
Generated by TriNetX
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Median Survival (Days),Survival Probability at End of Time Window
1,Unnamed,25559,4165,,0.8310289339902266
2,CX1 V14,25559,3883,,0.8480660029399621
" "
" "
Log-Rank Test
χ²,df,p
28.688368971512062,1,8.501279196269496e-8
" "
" "
Hazard Ratio
Hazard Ratio,95 % CI Lower,95 % CI Upper
1.126849,1.078636,1.177217
" "
" "
Proportionality
χ²,df,p
5.582211,1,0.0181438
