Outcome 5 Result 5a Measures of Association Table
" "
Generated by TriNetX
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,Unnamed,25559,6206,0.24281075159435034
2,CX1 V14,25559,5601,0.21914002895261944
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
0.023670722641730896,0.016366385608611422,0.03097505967485037,6.349148341423988,2.165101832776583e-10
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
1.108016425638279,1.073453431979965,1.1436922766363111
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
1.1426544630232405,1.0965545133235104,1.19069248815515
