Outcome 1 Result 1a Measures of Association Table
" "
Generated by TriNetX
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,Unnamed,25559,1538,0.06017449821980516
2,CX1 V14,25559,1789,0.06999491372901913
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
-0.009820415509213969,-0.014096425275483535,-0.0055444057429444036,-4.50050438177335,0.000006779240719194786
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
0.859698155394075,0.8048599712891693,0.9182726744431907
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
0.8507150057748288,0.792825009372573,0.9128319774160535
