Outcome 7 Result 7a Measures of Association Table
" "
Generated by TriNetX
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,Unnamed,25559,80,0.003130012911303259
2,CX1 V14,25559,104,0.004069016784694237
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
-0.0009390038733909775,-0.0019773083910560917,0.00009930064427413673,-1.7724964132860561,0.07631219016071611
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
0.7692307692307693,0.5750349290374159,1.0290087548627151
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
0.7685061906185184,0.5739000223784352,1.029102181546071
