Outcome 6 Result 6b Kaplan-Meier Table
" "
Generated by TriNetX
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Median Survival (Days),Survival Probability at End of Time Window
1,Unnamed,21501,2638,,0.8773052992142896
2,Unnamed,21501,2342,,0.8910713159907565
" "
" "
Log-Rank Test
χ²,df,p
21.607420378994178,1,0.0000033455499354170104
" "
" "
Hazard Ratio
Hazard Ratio,95 % CI Lower,95 % CI Upper
1.140977,1.07922,1.206267
" "
" "
Proportionality
χ²,df,p
20.35734,1,0.00000642461
