Outcome 5 Result 5a Measures of Association Table
" "
Generated by TriNetX
" "
Notes
2805 patients in Cohort 1 and 1920 patients in Cohort 2 were excluded from results because they had the outcome prior to the time window.
" "
" "
Cohort Statistics
Cohort,Cohort Name,Patients in Cohort,Patients with Outcome,Risk
1,CX2 V12,25765,4755,0.18455268775470599
2,Unnamed,26650,4306,0.16157598499061915
" "
" "
Risk Difference
Risk Difference,95 % CI Lower,95 % CI Upper,z,p
0.022976702764086837,0.016498537434065656,0.02945486809410802,6.95467003029092,3.533881904831652e-12
" "
" "
Risk Ratio
Risk Ratio,95 % CI Lower,95 % CI Upper
1.142203699178568,1.1001560665415753,1.1858583796373607
" "
" "
Odds Ratio
Odds Ratio,95 % CI Lower,95 % CI Upper
1.1743873540854741,1.1223406083349659,1.2288476841998561
