Outcome 8 Result 8a Measures of Association Graph
" "
Generated by TriNetX
" "
Notes
10 patients in Cohort 1 and 22 patients in Cohort 2 were excluded from results because they had the outcome prior to the time window.
" "
" "
Graph Data Table
Cohort,CohortName,Risk
1,CX2 V12,0.00224011200560028
2,Unnamed,0.0020301015050752536
