Follow-Up Time Metrics Before Matching Results Table
" "
Generated by TriNetX
" "
" "
Cohort,Cohort Name,Mean Follow-up (Days),Standard Deviation,Median Follow-up (Days),Interquartile Range
1,CX2 V12,1738.1592,313.5981,1825,0
2,Unnamed,1824.9133,1.205042,1825,0
