Outcome 6 Result 6a Measures of Association Graph
" "
Generated by TriNetX
" "
Notes
2502 patients in Cohort 1 and 2035 patients in Cohort 2 were excluded from results because they had the outcome prior to the time window.
" "
" "
Graph Data Table
Cohort,CohortName,Risk
1,CX2 V12,0.06586619610250115
2,Unnamed,0.06105144149236857
