Follow-Up Time Metrics After Matching Results Graph
" "
Generated by TriNetX
" "
" "
After Matching Graph Data Table
Cohort,Cohort Name
1,Unnamed
2,Unnamed
" "
Time (Days),Cohort1: Patients,Cohort2: Patients
1803.0,0,1
1804.0,0,3
1805.0,0,3
1806.0,1,0
1807.0,0,3
1808.0,1,2
1809.0,3,1
1810.0,3,4
1811.0,1,2
1812.0,1,2
1813.0,1,4
1814.0,2,2
1815.0,2,4
1816.0,2,2
1817.0,0,5
1818.0,1,3
1819.0,1,2
1820.0,1,3
1821.0,5,3
1822.0,3,5
1823.0,3,3
1824.0,2,5
1825.0,8689,8660
