Follow-Up Time Metrics After Matching Results Table
" "
Generated by TriNetX
" "
" "
After Matching Follow-up Time Results
Cohort,Cohort Name,Mean Follow-up (Days),Standard Deviation,Median Follow-up (Days),Interquartile Range
1,Unnamed,1824.9675,0.6269396,1825,0
2,Unnamed,1824.9292,0.98744285,1825,0
